X1,fila,ID,fila_final,file_num
97:,341026,97,352534,1
98:,352535,98,352665,1
99:,352666,99,352792,1
100:,352793,100,352871,1
101:,352872,101,353202,1
102:,353203,102,353533,1
103:,353534,103,353743,1
104:,353744,104,357244,1
105:,357245,105,357437,1
106:,357438,106,358378,1
107:,358379,107,359208,1
108:,359209,108,378227,1
109:,378228,109,378773,1
110:,378774,110,380933,1
111:,380934,111,411061,1
112:,411062,112,411301,1
113:,411302,113,412695,1
114:,412696,114,413124,1
115:,413125,115,413791,1
116:,413792,116,414918,1
117:,414919,117,415900,1
118:,415901,118,435141,1
119:,435142,119,435238,1
120:,435239,120,435578,1
121:,435579,121,435678,1
122:,435679,122,439061,1
123:,439062,123,439338,1
124:,439339,124,439508,1
125:,439509,125,441238,1
126:,441239,126,442423,1
127:,442424,127,445438,1
128:,445439,128,445856,1
129:,445857,129,446613,1
130:,446614,130,446700,1
131:,446701,131,447406,1
132:,447407,132,448237,1
133:,448238,133,450801,1
134:,450802,134,450901,1
135:,450902,135,451286,1
136:,451287,136,451407,1
137:,451408,137,451612,1
138:,451613,138,457620,1
139:,457621,139,457717,1
140:,457718,140,457837,1
141:,457838,141,457964,1
142:,457965,142,458291,1
143:,458292,143,496654,1
144:,496655,144,496944,1
145:,496945,145,497400,1
146:,497401,146,497767,1
147:,497768,147,497899,1
148:,497900,148,520094,1
149:,520095,149,520157,1
150:,520158,150,520423,1
151:,520424,151,520600,1
152:,520601,152,529763,1
153:,529764,153,530085,1
154:,530086,154,530244,1
155:,530245,155,531225,1
156:,531226,156,539405,1
157:,539406,157,540111,1
158:,540112,158,540486,1
159:,540487,159,540651,1
160:,540652,160,541551,1
161:,541552,161,542201,1
162:,542202,162,542676,1
163:,542677,163,542870,1
164:,542871,164,543523,1
165:,543524,165,548112,1
166:,548113,166,557548,1
167:,557549,167,566700,1
168:,566701,168,568054,1
169:,568055,169,568390,1
170:,568391,170,568606,1
171:,568607,171,574797,1
172:,574798,172,575120,1
173:,575121,173,577357,1
174:,577358,174,577549,1
175:,577550,175,668000,1
176:,668001,176,668211,1
177:,668212,177,668453,1
178:,668454,178,670385,1
179:,670386,179,670672,1
180:,670673,180,673091,1
181:,673092,181,676650,1
182:,676651,182,676885,1
183:,676886,183,677049,1
184:,677050,184,677449,1
185:,677450,185,679747,1
186:,679748,186,680039,1
187:,680040,187,700089,1
188:,700090,188,702639,1
189:,702640,189,716777,1
190:,716778,190,716882,1
191:,716883,191,815603,1
192:,815604,192,815879,1
193:,815880,193,816001,1
194:,816002,194,816648,1
195:,816649,195,816834,1
196:,816835,196,816989,1
197:,816990,197,898250,1
198:,898251,198,898445,1
199:,898446,199,933955,1
200:,933956,200,934085,1
201:,934086,201,936810,1
202:,936811,202,937193,1
203:,937194,203,937290,1
204:,937291,204,937521,1
205:,937522,205,938035,1
206:,938036,206,939132,1
207:,939133,207,939391,1
208:,939392,208,941588,1
209:,941589,209,945962,1
210:,945963,210,946650,1
211:,946651,211,947305,1
212:,947306,212,948196,1
213:,948197,213,951679,1
214:,951680,214,951804,1
215:,951805,215,957622,1
216:,957623,216,966518,1
217:,966519,217,966944,1
218:,966945,218,967060,1
219:,967061,219,967172,1
220:,967173,220,967394,1
221:,967395,221,967556,1
222:,967557,222,967656,1
223:,967657,223,991782,1
224:,991783,224,992869,1
225:,992870,225,1000265,1
226:,1000266,226,1000455,1
227:,1000456,227,1001786,1
228:,1001787,228,1001882,1
229:,1001883,229,1002535,1
230:,1002536,230,1002662,1
231:,1002663,231,1003431,1
232:,1003432,232,1008408,1
233:,1008409,233,1008827,1
234:,1008828,234,1008925,1
235:,1008926,235,1009368,1
236:,1009369,236,1009494,1
237:,1009495,237,1009843,1
238:,1009844,238,1012179,1
239:,1012180,239,1014370,1
240:,1014371,240,1019555,1
241:,1019556,241,1062678,1
242:,1062679,242,1065054,1
243:,1065055,243,1065174,1
244:,1065175,244,1065280,1
245:,1065281,245,1065372,1
246:,1065373,246,1065804,1
247:,1065805,247,1066458,1
248:,1066459,248,1072620,1
249:,1072621,249,1072818,1
250:,1072819,250,1073592,1
251:,1073593,251,1074797,1
252:,1074798,252,1099185,1
253:,1099186,253,1104236,1
254:,1104237,254,1104427,1
255:,1104428,255,1109014,1
256:,1109015,256,1121279,1
257:,1121280,257,1148637,1
258:,1148638,258,1148802,1
259:,1148803,259,1149679,1
260:,1149680,260,1149885,1
261:,1149886,261,1150412,1
262:,1150413,262,1154791,1
263:,1154792,263,1155692,1
264:,1155693,264,1155827,1
265:,1155828,265,1156136,1
266:,1156137,266,1156263,1
267:,1156264,267,1157426,1
268:,1157427,268,1162972,1
269:,1162973,269,1184440,1
270:,1184441,270,1220872,1
271:,1220873,271,1221351,1
272:,1221352,272,1221414,1
273:,1221415,273,1253442,1
274:,1253443,274,1254217,1
275:,1254218,275,1264821,1
276:,1264822,276,1264937,1
277:,1264938,277,1265095,1
278:,1265096,278,1265179,1
279:,1265180,279,1265917,1
280:,1265918,280,1266457,1
281:,1266458,281,1269675,1
282:,1269676,282,1270069,1
283:,1270070,283,1276446,1
284:,1276447,284,1276544,1
285:,1276545,285,1290553,1
286:,1290554,286,1290745,1
287:,1290746,287,1290996,1
288:,1290997,288,1292145,1
289:,1292146,289,1296558,1
290:,1296559,290,1344210,1
291:,1344211,291,1344319,1
292:,1344320,292,1344854,1
293:,1344855,293,1345263,1
294:,1345264,294,1345726,1
295:,1345727,295,1374681,1
296:,1374682,296,1374798,1
297:,1374799,297,1376755,1
298:,1376756,298,1377211,1
299:,1377212,299,1454156,1
300:,1454157,300,1454269,1
301:,1454270,301,1454445,1
302:,1454446,302,1455325,1
303:,1455326,303,1455551,1
304:,1455552,304,1458979,1
305:,1458980,305,1471800,1
306:,1471801,306,1471998,1
307:,1471999,307,1472121,1
308:,1472122,308,1472322,1
309:,1472323,309,1472776,1
310:,1472777,310,1473222,1
311:,1473223,311,1498058,1
312:,1498059,312,1563536,1
313:,1563537,313,1663349,1
314:,1663350,314,1663864,1
315:,1663865,315,1663974,1
316:,1663975,316,1666495,1
317:,1666496,317,1666590,1
318:,1666591,318,1666686,1
319:,1666687,319,1666806,1
320:,1666807,320,1666931,1
321:,1666932,321,1667076,1
322:,1667077,322,1667975,1
323:,1667976,323,1668688,1
324:,1668689,324,1669080,1
325:,1669081,325,1670202,1
326:,1670203,326,1670368,1
327:,1670369,327,1670547,1
328:,1670548,328,1670745,1
329:,1670746,329,1737012,1
330:,1737013,330,1764051,1
331:,1764052,331,1811219,1
332:,1811220,332,1811369,1
333:,1811370,333,1811763,1
334:,1811764,334,1851639,1
335:,1851640,335,1851789,1
336:,1851790,336,1851989,1
337:,1851990,337,1854283,1
338:,1854284,338,1855686,1
339:,1855687,339,1856240,1
340:,1856241,340,1856419,1
341:,1856420,341,1858282,1
342:,1858283,342,1859641,1
343:,1859642,343,1859734,1
344:,1859735,344,1862339,1
345:,1862340,345,1866515,1
346:,1866516,346,1867001,1
347:,1867002,347,1867110,1
348:,1867111,348,1879850,1
349:,1879851,349,1880434,1
350:,1880435,350,1881586,1
351:,1881587,351,1881716,1
352:,1881717,352,1881836,1
353:,1881837,353,1902297,1
354:,1902298,354,1902440,1
355:,1902441,355,1902591,1
356:,1902592,356,1904462,1
357:,1904463,357,1981777,1
358:,1981778,358,1984786,1
359:,1984787,359,1989367,1
360:,1989368,360,1991599,1
361:,1991600,361,2027449,1
362:,2027450,362,2031386,1
363:,2031387,363,2033030,1
364:,2033031,364,2033154,1
365:,2033155,365,2033415,1
366:,2033416,366,2033766,1
367:,2033767,367,2046204,1
368:,2046205,368,2047600,1
369:,2047601,369,2048563,1
370:,2048564,370,2049048,1
371:,2049049,371,2051053,1
372:,2051054,372,2051202,1
373:,2051203,373,2051288,1
374:,2051289,374,2051532,1
375:,2051533,375,2053597,1
376:,2053598,376,2053791,1
377:,2053792,377,2053904,1
378:,2053905,378,2062090,1
379:,2062091,379,2062249,1
380:,2062250,380,2062779,1
381:,2062780,381,2069440,1
382:,2069441,382,2069599,1
383:,2069600,383,2069823,1
384:,2069824,384,2071262,1
385:,2071263,385,2080631,1
386:,2080632,386,2082101,1
387:,2082102,387,2082690,1
388:,2082691,388,2082908,1
389:,2082909,389,2083300,1
390:,2083301,390,2088543,1
391:,2088544,391,2089116,1
392:,2089117,392,2089177,1
393:,2089178,393,2101071,1
394:,2101072,394,2102689,1
395:,2102690,395,2104512,1
396:,2104513,396,2104717,1
397:,2104718,397,2105466,1
398:,2105467,398,2109032,1
399:,2109033,399,2109158,1
400:,2109159,400,2112852,1
401:,2112853,401,2116099,1
402:,2116100,402,2116222,1
403:,2116223,403,2116663,1
404:,2116664,404,2117122,1
405:,2117123,405,2124244,1
406:,2124245,406,2172862,1
407:,2172863,407,2173082,1
408:,2173083,408,2175904,1
409:,2175905,409,2176352,1
410:,2176353,410,2177362,1
411:,2177363,411,2177566,1
412:,2177567,412,2177887,1
413:,2177888,413,2207797,1
414:,2207798,414,2209226,1
415:,2209227,415,2209353,1
416:,2209354,416,2220610,1
417:,2220611,417,2222076,1
418:,2222077,418,2224138,1
419:,2224139,419,2224740,1
420:,2224741,420,2229236,1
421:,2229237,421,2230224,1
422:,2230225,422,2235723,1
423:,2235724,423,2236020,1
424:,2236021,424,2250141,1
425:,2250142,425,2254674,1
426:,2254675,426,2258892,1
427:,2258893,427,2261574,1
428:,2261575,428,2261690,1
429:,2261691,429,2262910,1
430:,2262911,430,2264457,1
431:,2264458,431,2267907,1
432:,2267908,432,2270622,1
433:,2270623,433,2280666,1
434:,2280667,434,2280805,1
435:,2280806,435,2281149,1
436:,2281150,436,2284635,1
437:,2284636,437,2284801,1
438:,2284802,438,2288514,1
439:,2288515,439,2289203,1
440:,2289204,440,2289311,1
441:,2289312,441,2289652,1
442:,2289653,442,2314945,1
443:,2314946,443,2351461,1
444:,2351462,444,2351552,1
445:,2351553,445,2359087,1
446:,2359088,446,2359807,1
447:,2359808,447,2359899,1
448:,2359900,448,2360089,1
449:,2360090,449,2360180,1
450:,2360181,450,2360318,1
451:,2360319,451,2361431,1
452:,2361432,452,2363862,1
453:,2363863,453,2364289,1
454:,2364290,454,2366123,1
455:,2366124,455,2366908,1
456:,2366909,456,2369359,1
457:,2369360,457,2486122,1
458:,2486123,458,2486478,1
459:,2486479,459,2493750,1
460:,2493751,460,2494095,1
461:,2494096,461,2494640,1
462:,2494641,462,2495419,1
463:,2495420,463,2497706,1
464:,2497707,464,2497789,1
465:,2497790,465,2497890,1
466:,2497891,466,2498253,1
467:,2498254,467,2499309,1
468:,2499310,468,2559725,1
469:,2559726,469,2559831,1
470:,2559832,470,2560411,1
471:,2560412,471,2564912,1
472:,2564913,472,2565428,1
473:,2565429,473,2589031,1
474:,2589032,474,2592067,1
475:,2592068,475,2593109,1
476:,2593110,476,2595137,1
477:,2595138,477,2597379,1
478:,2597380,478,2597811,1
479:,2597812,479,2599584,1
480:,2599585,480,2599944,1
481:,2599945,481,2600321,1
482:,2600322,482,2656826,1
483:,2656827,483,2746837,1
484:,2746838,484,2747070,1
485:,2747071,485,2748397,1
486:,2748398,486,2752298,1
487:,2752299,487,2752576,1
488:,2752577,488,2755824,1
489:,2755825,489,2760651,1
490:,2760652,490,2761525,1
491:,2761526,491,2761814,1
492:,2761815,492,2763538,1
493:,2763539,493,2763645,1
494:,2763646,494,2791247,1
495:,2791248,495,2791787,1
496:,2791788,496,2792023,1
497:,2792024,497,2792599,1
498:,2792600,498,2792882,1
499:,2792883,499,2798671,1
500:,2798672,500,2799204,1
501:,2799205,501,2814384,1
502:,2814385,502,2815962,1
503:,2815963,503,2816214,1
504:,2816215,504,2818558,1
505:,2818559,505,2820934,1
506:,2820935,506,2821092,1
507:,2821093,507,2822402,1
508:,2822403,508,2822597,1
509:,2822598,509,2822784,1
510:,2822785,510,2822969,1
511:,2822970,511,2824683,1
512:,2824684,512,2824981,1
513:,2824982,513,2825406,1
514:,2825407,514,2826274,1
515:,2826275,515,2826407,1
516:,2826408,516,2846589,1
517:,2846590,517,2853157,1
518:,2853158,518,2855426,1
519:,2855427,519,2855768,1
520:,2855769,520,2855944,1
521:,2855945,521,2856077,1
522:,2856078,522,2856398,1
523:,2856399,523,2856693,1
524:,2856694,524,2862830,1
525:,2862831,525,2862976,1
526:,2862977,526,2863558,1
527:,2863559,527,2863830,1
528:,2863831,528,2892285,1
529:,2892286,529,2892775,1
530:,2892776,530,2892932,1
531:,2892933,531,2893339,1
532:,2893340,532,2894397,1
533:,2894398,533,2900313,1
534:,2900314,534,2905631,1
535:,2905632,535,2911742,1
536:,2911743,536,2912159,1
537:,2912160,537,2912347,1
538:,2912348,538,2912550,1
539:,2912551,539,2912779,1
540:,2912780,540,2912942,1
541:,2912943,541,2913047,1
542:,2913048,542,2913219,1
543:,2913220,543,2914429,1
544:,2914430,544,2914583,1
545:,2914584,545,2914922,1
546:,2914923,546,2915079,1
547:,2915080,547,2915679,1
548:,2915680,548,2923419,1
549:,2923420,549,2923492,1
550:,2923493,550,2957290,1
551:,2957291,551,2972113,1
552:,2972114,552,2972844,1
553:,2972845,553,2973444,1
554:,2973445,554,2979335,1
555:,2979336,555,2980386,1
556:,2980387,556,2981016,1
557:,2981017,557,2981190,1
558:,2981191,558,2981768,1
559:,2981769,559,2981884,1
560:,2981885,560,2983591,1
561:,2983592,561,2986392,1
562:,2986393,562,2986479,1
563:,2986480,563,2997326,1
564:,2997327,564,3008152,1
565:,3008153,565,3008285,1
566:,3008286,566,3008937,1
567:,3008938,567,3009118,1
568:,3009119,568,3009303,1
569:,3009304,569,3013654,1
570:,3013655,570,3013917,1
571:,3013918,571,3168750,1
572:,3168751,572,3169311,1
573:,3169312,573,3169516,1
574:,3169517,574,3169625,1
575:,3169626,575,3171748,1
576:,3171749,576,3172396,1
577:,3172397,577,3174491,1
578:,3174492,578,3174726,1
579:,3174727,579,3176774,1
580:,3176775,580,3185040,1
581:,3185041,581,3185125,1
582:,3185126,582,3187339,1
583:,3187340,583,3187495,1
584:,3187496,584,3188504,1
585:,3188505,585,3190488,1
586:,3190489,586,3192825,1
587:,3192826,587,3193354,1
588:,3193355,588,3195408,1
589:,3195409,589,3196008,1
590:,3196009,590,3196186,1
591:,3196187,591,3196701,1
592:,3196702,592,3196839,1
593:,3196840,593,3196932,1
594:,3196933,594,3197227,1
595:,3197228,595,3198850,1
596:,3198851,596,3200012,1
597:,3200013,597,3200229,1
598:,3200230,598,3200477,1
599:,3200478,599,3210224,1
600:,3210225,600,3213135,1
601:,3213136,601,3213542,1
602:,3213543,602,3214735,1
603:,3214736,603,3215137,1
604:,3215138,604,3215253,1
605:,3215254,605,3215492,1
606:,3215493,606,3216337,1
607:,3216338,607,3316586,1
608:,3316587,608,3316655,1
609:,3316656,609,3317426,1
610:,3317427,610,3317531,1
611:,3317532,611,3317678,1
612:,3317679,612,3317933,1
613:,3317934,613,3318514,1
614:,3318515,614,3318657,1
615:,3318658,615,3332446,1
616:,3332447,616,3332561,1
617:,3332562,617,3333357,1
618:,3333358,618,3333719,1
619:,3333720,619,3333986,1
620:,3333987,620,3334657,1
621:,3334658,621,3343210,1
622:,3343211,622,3343558,1
623:,3343559,623,3343798,1
624:,3343799,624,3344893,1
625:,3344894,625,3345490,1
626:,3345491,626,3345788,1
627:,3345789,627,3345887,1
628:,3345888,628,3346552,1
629:,3346553,629,3358369,1
630:,3358370,630,3358615,1
631:,3358616,631,3366915,1
632:,3366916,632,3367644,1
633:,3367645,633,3368066,1
634:,3368067,634,3369599,1
635:,3369600,635,3369741,1
636:,3369742,636,3383461,1
637:,3383462,637,3384158,1
638:,3384159,638,3388324,1
639:,3388325,639,3388516,1
640:,3388517,640,3388954,1
641:,3388955,641,3390154,1
642:,3390155,642,3391391,1
643:,3391392,643,3394672,1
644:,3394673,644,3394975,1
645:,3394976,645,3403661,1
646:,3403662,646,3407697,1
647:,3407698,647,3408389,1
648:,3408390,648,3408560,1
649:,3408561,649,3408641,1
650:,3408642,650,3409081,1
651:,3409082,651,3409226,1
652:,3409227,652,3414356,1
653:,3414357,653,3414493,1
654:,3414494,654,3414579,1
655:,3414580,655,3415397,1
656:,3415398,656,3415517,1
657:,3415518,657,3417448,1
658:,3417449,658,3461450,1
659:,3461451,659,3464440,1
660:,3464441,660,3485242,1
661:,3485243,661,3488684,1
662:,3488685,662,3500094,1
663:,3500095,663,3500906,1
664:,3500907,664,3501264,1
665:,3501265,665,3501472,1
666:,3501473,666,3501824,1
667:,3501825,667,3502929,1
668:,3502930,668,3509294,1
669:,3509295,669,3509374,1
670:,3509375,670,3516942,1
671:,3516943,671,3517421,1
672:,3517422,672,3521868,1
673:,3521869,673,3523201,1
674:,3523202,674,3530839,1
675:,3530840,675,3531019,1
676:,3531020,676,3533408,1
677:,3533409,677,3539760,1
678:,3539761,678,3540043,1
679:,3540044,679,3540132,1
680:,3540133,680,3542830,1
681:,3542831,681,3546917,1
682:,3546918,682,3551684,1
683:,3551685,683,3551823,1
684:,3551824,684,3551998,1
685:,3551999,685,3553062,1
686:,3553063,686,3567732,1
687:,3567733,687,3567866,1
688:,3567867,688,3568191,1
689:,3568192,689,3576886,1
690:,3576887,690,3577816,1
691:,3577817,691,3578005,1
692:,3578006,692,3610834,1
693:,3610835,693,3613241,1
694:,3613242,694,3614127,1
695:,3614128,695,3614294,1
696:,3614295,696,3621389,1
697:,3621390,697,3621599,1
698:,3621600,698,3621679,1
699:,3621680,699,3622039,1
700:,3622040,700,3626724,1
701:,3626725,701,3627047,1
702:,3627048,702,3627257,1
703:,3627258,703,3627452,1
704:,3627453,704,3627615,1
705:,3627616,705,3666296,1
706:,3666297,706,3666964,1
707:,3666965,707,3669241,1
708:,3669242,708,3741623,1
709:,3741624,709,3741987,1
710:,3741988,710,3742245,1
711:,3742246,711,3757005,1
712:,3757006,712,3757904,1
713:,3757905,713,3758035,1
714:,3758036,714,3758112,1
715:,3758113,715,3758616,1
716:,3758617,716,3758719,1
717:,3758720,717,3760671,1
718:,3760672,718,3762419,1
719:,3762420,719,3763234,1
720:,3763235,720,3789953,1
721:,3789954,721,3790297,1
722:,3790298,722,3796253,1
723:,3796254,723,3810292,1
724:,3810293,724,3811516,1
725:,3811517,725,3816649,1
726:,3816650,726,3816818,1
727:,3816819,727,3816952,1
728:,3816953,728,3817135,1
729:,3817136,729,3817350,1
730:,3817351,730,3821819,1
731:,3821820,731,3823814,1
732:,3823815,732,3826378,1
733:,3826379,733,3829065,1
734:,3829066,734,3835781,1
735:,3835782,735,3835979,1
736:,3835980,736,3836295,1
737:,3836296,737,3836403,1
738:,3836404,738,3836994,1
739:,3836995,739,3837933,1
740:,3837934,740,3838060,1
741:,3838061,741,3838480,1
742:,3838481,742,3838696,1
743:,3838697,743,3839156,1
744:,3839157,744,3839263,1
745:,3839264,745,3839377,1
746:,3839378,746,3863505,1
747:,3863506,747,3863610,1
748:,3863611,748,3867248,1
749:,3867249,749,3870554,1
750:,3870555,750,3872626,1
751:,3872627,751,3882187,1
752:,3882188,752,3890857,1
753:,3890858,753,3891017,1
754:,3891018,754,3893054,1
755:,3893055,755,3894063,1
756:,3894064,756,3894151,1
757:,3894152,757,3894276,1
758:,3894277,758,3998639,1
759:,3998640,759,4015496,1
760:,4015497,760,4024809,1
761:,4024810,761,4026873,1
762:,4026874,762,4029209,1
763:,4029210,763,4041127,1
764:,4041128,764,4041782,1
765:,4041783,765,4042000,1
766:,4042001,766,4042406,1
767:,4042407,767,4042721,1
768:,4042722,768,4043381,1
769:,4043382,769,4043493,1
770:,4043494,770,4043662,1
771:,4043663,771,4044051,1
772:,4044052,772,4044121,1
773:,4044122,773,4044654,1
774:,4044655,774,4047130,1
775:,4047131,775,4047609,1
776:,4047610,776,4048966,1
777:,4048967,777,4049579,1
778:,4049580,778,4049706,1
779:,4049707,779,4050134,1
780:,4050135,780,4050532,1
781:,4050533,781,4051274,1
782:,4051275,782,4051370,1
783:,4051371,783,4052574,1
784:,4052575,784,4052799,1
785:,4052800,785,4053187,1
786:,4053188,786,4053696,1
787:,4053697,787,4053779,1
788:,4053780,788,4112307,1
789:,4112308,789,4143845,1
790:,4143846,790,4144211,1
791:,4144212,791,4144600,1
792:,4144601,792,4144721,1
793:,4144722,793,4144929,1
794:,4144930,794,4145739,1
795:,4145740,795,4145951,1
796:,4145952,796,4146401,1
797:,4146402,797,4146722,1
798:,4146723,798,4228001,1
799:,4228002,799,4229106,1
800:,4229107,800,4229261,1
801:,4229262,801,4229420,1
802:,4229421,802,4229521,1
803:,4229522,803,4229885,1
804:,4229886,804,4230495,1
805:,4230496,805,4230792,1
806:,4230793,806,4231789,1
807:,4231790,807,4234851,1
808:,4234852,808,4238565,1
809:,4238566,809,4242454,1
810:,4242455,810,4242560,1
811:,4242561,811,4254109,1
812:,4254110,812,4254232,1
813:,4254233,813,4254375,1
814:,4254376,814,4254805,1
815:,4254806,815,4255045,1
816:,4255046,816,4255147,1
817:,4255148,817,4259998,1
818:,4259999,818,4274383,1
819:,4274384,819,4290170,1
820:,4290171,820,4290216,1
821:,4290217,821,4290336,1
822:,4290337,822,4294149,1
823:,4294150,823,4294427,1
824:,4294428,824,4295366,1
825:,4295367,825,4301239,1
826:,4301240,826,4301412,1
827:,4301413,827,4301580,1
828:,4301581,828,4301798,1
829:,4301799,829,4310891,1
830:,4310892,830,4311025,1
831:,4311026,831,4330589,1
832:,4330590,832,4334084,1
833:,4334085,833,4342463,1
834:,4342464,834,4342836,1
835:,4342837,835,4343474,1
836:,4343475,836,4344266,1
837:,4344267,837,4345511,1
838:,4345512,838,4346110,1
839:,4346111,839,4347028,1
840:,4347029,840,4350585,1
841:,4350586,841,4350736,1
842:,4350737,842,4351316,1
843:,4351317,843,4362718,1
844:,4362719,844,4362899,1
845:,4362900,845,4363136,1
846:,4363137,846,4366735,1
847:,4366736,847,4366981,1
848:,4366982,848,4367351,1
849:,4367352,849,4368879,1
850:,4368880,850,4370975,1
851:,4370976,851,4396076,1
852:,4396077,852,4396646,1
853:,4396647,853,4397112,1
854:,4397113,854,4397270,1
855:,4397271,855,4397728,1
856:,4397729,856,4398114,1
857:,4398115,857,4399602,1
858:,4399603,858,4400155,1
859:,4400156,859,4411232,1
860:,4411233,860,4411362,1
861:,4411363,861,4411936,1
862:,4411937,862,4431288,1
863:,4431289,863,4431584,1
864:,4431585,864,4431798,1
865:,4431799,865,4432054,1
866:,4432055,866,4432880,1
867:,4432881,867,4433016,1
868:,4433017,868,4433653,1
869:,4433654,869,4433767,1
870:,4433768,870,4433905,1
871:,4433906,871,4435326,1
872:,4435327,872,4467018,1
873:,4467019,873,4468250,1
874:,4468251,874,4468353,1
875:,4468354,875,4468550,1
876:,4468551,876,4468737,1
877:,4468738,877,4469177,1
878:,4469178,878,4469270,1
879:,4469271,879,4469729,1
880:,4469730,880,4471401,1
881:,4471402,881,4472534,1
882:,4472535,882,4472617,1
883:,4472618,883,4477154,1
884:,4477155,884,4477250,1
885:,4477251,885,4477713,1
886:,4477714,886,4586320,1
887:,4586321,887,4586562,1
888:,4586563,888,4586672,1
889:,4586673,889,4589587,1
890:,4589588,890,4589946,1
891:,4589947,891,4590234,1
892:,4590235,892,4590877,1
893:,4590878,893,4591658,1
894:,4591659,894,4596503,1
895:,4596504,895,4598971,1
896:,4598972,896,4629565,1
897:,4629566,897,4641922,1
898:,4641923,898,4643149,1
899:,4643150,899,4643339,1
900:,4643340,900,4654517,1
901:,4654518,901,4655109,1
902:,4655110,902,4655710,1
903:,4655711,903,4655819,1
904:,4655820,904,4656018,1
905:,4656019,905,4656165,1
906:,4656166,906,4657022,1
907:,4657023,907,4661923,1
908:,4661924,908,4672962,1
909:,4672963,909,4673301,1
910:,4673302,910,4673438,1
911:,4673439,911,4673978,1
912:,4673979,912,4674301,1
913:,4674302,913,4674470,1
914:,4674471,914,4674593,1
915:,4674594,915,4674637,1
916:,4674638,916,4675080,1
917:,4675081,917,4675193,1
918:,4675194,918,4682768,1
919:,4682769,919,4693603,1
920:,4693604,920,4693717,1
921:,4693718,921,4694503,1
922:,4694504,922,4694707,1
923:,4694708,923,4694821,1
924:,4694822,924,4694915,1
925:,4694916,925,4695645,1
926:,4695646,926,4695755,1
927:,4695756,927,4695973,1
928:,4695974,928,4696317,1
929:,4696318,929,4697226,1
930:,4697227,930,4697865,1
931:,4697866,931,4699675,1
932:,4699676,932,4699829,1
933:,4699830,933,4700093,1
934:,4700094,934,4701460,1
935:,4701461,935,4702187,1
936:,4702188,936,4702357,1
937:,4702358,937,4726049,1
938:,4726050,938,4726230,1
939:,4726231,939,4726392,1
940:,4726393,940,4744857,1
941:,4744858,941,4745019,1
942:,4745020,942,4748274,1
943:,4748275,943,4750028,1
944:,4750029,944,4750118,1
945:,4750119,945,4750232,1
946:,4750233,946,4750374,1
947:,4750375,947,4751401,1
948:,4751402,948,4751538,1
949:,4751539,949,4753215,1
950:,4753216,950,4753307,1
951:,4753308,951,4753640,1
952:,4753641,952,4756051,1
953:,4756052,953,4763052,1
954:,4763053,954,4771142,1
955:,4771143,955,4771407,1
956:,4771408,956,4774445,1
957:,4774446,957,4775061,1
958:,4775062,958,4775326,1
959:,4775327,959,4775521,1
960:,4775522,960,4776594,1
961:,4776595,961,4778965,1
