X1,fila,ID,fila_final,file_num
9283:,321082,9283,321849,3
9284:,321850,9284,321966,3
9285:,321967,9285,322996,3
9286:,322997,9286,323269,3
9287:,323270,9287,323359,3
9288:,323360,9288,327513,3
9289:,327514,9289,329328,3
9290:,329329,9290,330134,3
9291:,330135,9291,330266,3
9292:,330267,9292,331260,3
9293:,331261,9293,331584,3
9294:,331585,9294,334170,3
9295:,334171,9295,342524,3
9296:,342525,9296,344952,3
9297:,344953,9297,345041,3
9298:,345042,9298,372298,3
9299:,372299,9299,372483,3
9300:,372484,9300,372800,3
9301:,372801,9301,372907,3
9302:,372908,9302,373121,3
9303:,373122,9303,375138,3
9304:,375139,9304,375833,3
9305:,375834,9305,375955,3
9306:,375956,9306,377106,3
9307:,377107,9307,377604,3
9308:,377605,9308,377920,3
9309:,377921,9309,381360,3
9310:,381361,9310,385729,3
9311:,385730,9311,385959,3
9312:,385960,9312,386088,3
9313:,386089,9313,386205,3
9314:,386206,9314,387033,3
9315:,387034,9315,387114,3
9316:,387115,9316,388052,3
9317:,388053,9317,389287,3
9318:,389288,9318,389378,3
9319:,389379,9319,390017,3
9320:,390018,9320,399289,3
9321:,399290,9321,399634,3
9322:,399635,9322,400932,3
9323:,400933,9323,403071,3
9324:,403072,9324,403858,3
9325:,403859,9325,404209,3
9326:,404210,9326,411893,3
9327:,411894,9327,416321,3
9328:,416322,9328,416615,3
9329:,416616,9329,420515,3
9330:,420516,9330,437623,3
9331:,437624,9331,443059,3
9332:,443060,9332,443475,3
9333:,443476,9333,443629,3
9334:,443630,9334,445271,3
9335:,445272,9335,445466,3
9336:,445467,9336,445595,3
9337:,445596,9337,446596,3
9338:,446597,9338,447561,3
9339:,447562,9339,448390,3
9340:,448391,9340,621987,3
9341:,621988,9341,622129,3
9342:,622130,9342,622372,3
9343:,622373,9343,623176,3
9344:,623177,9344,623489,3
9345:,623490,9345,623849,3
9346:,623850,9346,623973,3
9347:,623974,9347,625346,3
9348:,625347,9348,626355,3
9349:,626356,9349,626501,3
9350:,626502,9350,632678,3
9351:,632679,9351,638062,3
9352:,638063,9352,638543,3
9353:,638544,9353,639016,3
9354:,639017,9354,639235,3
9355:,639236,9355,646060,3
9356:,646061,9356,646178,3
9357:,646179,9357,646336,3
9358:,646337,9358,646440,3
9359:,646441,9359,655833,3
9360:,655834,9360,656633,3
9361:,656634,9361,656770,3
9362:,656771,9362,656900,3
9363:,656901,9363,657181,3
9364:,657182,9364,663187,3
9365:,663188,9365,663536,3
9366:,663537,9366,663671,3
9367:,663672,9367,665549,3
9368:,665550,9368,684439,3
9369:,684440,9369,684589,3
9370:,684590,9370,684964,3
9371:,684965,9371,685122,3
9372:,685123,9372,685194,3
9373:,685195,9373,685459,3
9374:,685460,9374,685757,3
9375:,685758,9375,685889,3
9376:,685890,9376,686019,3
9377:,686020,9377,686824,3
9378:,686825,9378,723062,3
9379:,723063,9379,723532,3
9380:,723533,9380,724142,3
9381:,724143,9381,747915,3
9382:,747916,9382,750246,3
9383:,750247,9383,751354,3
9384:,751355,9384,751940,3
9385:,751941,9385,752058,3
9386:,752059,9386,752150,3
9387:,752151,9387,754256,3
9388:,754257,9388,755705,3
9389:,755706,9389,764393,3
9390:,764394,9390,764949,3
9391:,764950,9391,765151,3
9392:,765152,9392,775477,3
9393:,775478,9393,776105,3
9394:,776106,9394,776616,3
9395:,776617,9395,790324,3
9396:,790325,9396,793972,3
9397:,793973,9397,794490,3
9398:,794491,9398,800401,3
9399:,800402,9399,800516,3
9400:,800517,9400,801526,3
9401:,801527,9401,801628,3
9402:,801629,9402,801760,3
9403:,801761,9403,801882,3
9404:,801883,9404,802025,3
9405:,802026,9405,802106,3
9406:,802107,9406,803612,3
9407:,803613,9407,803912,3
9408:,803913,9408,804261,3
9409:,804262,9409,804568,3
9410:,804569,9410,810367,3
9411:,810368,9411,810688,3
9412:,810689,9412,810976,3
9413:,810977,9413,811120,3
9414:,811121,9414,812565,3
9415:,812566,9415,848804,3
9416:,848805,9416,849821,3
9417:,849822,9417,850950,3
9418:,850951,9418,854034,3
9419:,854035,9419,854279,3
9420:,854280,9420,854395,3
9421:,854396,9421,856113,3
9422:,856114,9422,856988,3
9423:,856989,9423,857698,3
9424:,857699,9424,858048,3
9425:,858049,9425,858377,3
9426:,858378,9426,922553,3
9427:,922554,9427,922825,3
9428:,922826,9428,923570,3
9429:,923571,9429,925848,3
9430:,925849,9430,928904,3
9431:,928905,9431,932671,3
9432:,932672,9432,939105,3
9433:,939106,9433,965011,3
9434:,965012,9434,965129,3
9435:,965130,9435,966332,3
9436:,966333,9436,966745,3
9437:,966746,9437,966978,3
9438:,966979,9438,983151,3
9439:,983152,9439,983344,3
9440:,983345,9440,988370,3
9441:,988371,9441,988594,3
9442:,988595,9442,1039857,3
9443:,1039858,9443,1042598,3
9444:,1042599,9444,1043200,3
9445:,1043201,9445,1044606,3
9446:,1044607,9446,1044759,3
9447:,1044760,9447,1044873,3
9448:,1044874,9448,1045200,3
9449:,1045201,9449,1045586,3
9450:,1045587,9450,1045750,3
9451:,1045751,9451,1045879,3
9452:,1045880,9452,1046201,3
9453:,1046202,9453,1047108,3
9454:,1047109,9454,1047214,3
9455:,1047215,9455,1047791,3
9456:,1047792,9456,1047999,3
9457:,1048000,9457,1048133,3
9458:,1048134,9458,1069426,3
9459:,1069427,9459,1077643,3
9460:,1077644,9460,1077759,3
9461:,1077760,9461,1081017,3
9462:,1081018,9462,1081286,3
9463:,1081287,9463,1081460,3
9464:,1081461,9464,1081575,3
9465:,1081576,9465,1081684,3
9466:,1081685,9466,1082090,3
9467:,1082091,9467,1082258,3
9468:,1082259,9468,1082561,3
9469:,1082562,9469,1087933,3
9470:,1087934,9470,1088245,3
9471:,1088246,9471,1197631,3
9472:,1197632,9472,1205451,3
9473:,1205452,9473,1205568,3
9474:,1205569,9474,1206489,3
9475:,1206490,9475,1208818,3
9476:,1208819,9476,1209000,3
9477:,1209001,9477,1209170,3
9478:,1209171,9478,1209366,3
9479:,1209367,9479,1212745,3
9480:,1212746,9480,1212922,3
9481:,1212923,9481,1251202,3
9482:,1251203,9482,1252595,3
9483:,1252596,9483,1252935,3
9484:,1252936,9484,1253200,3
9485:,1253201,9485,1255812,3
9486:,1255813,9486,1256196,3
9487:,1256197,9487,1257236,3
9488:,1257237,9488,1257386,3
9489:,1257387,9489,1257733,3
9490:,1257734,9490,1257801,3
9491:,1257802,9491,1258526,3
9492:,1258527,9492,1258813,3
9493:,1258814,9493,1258949,3
9494:,1258950,9494,1259130,3
9495:,1259131,9495,1259831,3
9496:,1259832,9496,1260490,3
9497:,1260491,9497,1262336,3
9498:,1262337,9498,1265798,3
9499:,1265799,9499,1266413,3
9500:,1266414,9500,1266585,3
9501:,1266586,9501,1266869,3
9502:,1266870,9502,1267681,3
9503:,1267682,9503,1267935,3
9504:,1267936,9504,1268033,3
9505:,1268034,9505,1276878,3
9506:,1276879,9506,1277032,3
9507:,1277033,9507,1277067,3
9508:,1277068,9508,1304963,3
9509:,1304964,9509,1322188,3
9510:,1322189,9510,1322719,3
9511:,1322720,9511,1324915,3
9512:,1324916,9512,1325581,3
9513:,1325582,9513,1327107,3
9514:,1327108,9514,1327222,3
9515:,1327223,9515,1327731,3
9516:,1327732,9516,1329276,3
9517:,1329277,9517,1333558,3
9518:,1333559,9518,1344493,3
9519:,1344494,9519,1344923,3
9520:,1344924,9520,1345234,3
9521:,1345235,9521,1346218,3
9522:,1346219,9522,1346532,3
9523:,1346533,9523,1346627,3
9524:,1346628,9524,1351635,3
9525:,1351636,9525,1363931,3
9526:,1363932,9526,1370105,3
9527:,1370106,9527,1370204,3
9528:,1370205,9528,1405314,3
9529:,1405315,9529,1406702,3
9530:,1406703,9530,1406809,3
9531:,1406810,9531,1407451,3
9532:,1407452,9532,1414098,3
9533:,1414099,9533,1414272,3
9534:,1414273,9534,1415455,3
9535:,1415456,9535,1416287,3
9536:,1416288,9536,1416855,3
9537:,1416856,9537,1417094,3
9538:,1417095,9538,1417231,3
9539:,1417232,9539,1423637,3
9540:,1423638,9540,1427461,3
9541:,1427462,9541,1427560,3
9542:,1427561,9542,1439697,3
9543:,1439698,9543,1440321,3
9544:,1440322,9544,1440925,3
9545:,1440926,9545,1446319,3
9546:,1446320,9546,1450664,3
9547:,1450665,9547,1451045,3
9548:,1451046,9548,1461247,3
9549:,1461248,9549,1461290,3
9550:,1461291,9550,1464242,3
9551:,1464243,9551,1464583,3
9552:,1464584,9552,1465301,3
9553:,1465302,9553,1467140,3
9554:,1467141,9554,1468084,3
9555:,1468085,9555,1468478,3
9556:,1468479,9556,1468817,3
9557:,1468818,9557,1470998,3
9558:,1470999,9558,1471109,3
9559:,1471110,9559,1471443,3
9560:,1471444,9560,1471567,3
9561:,1471568,9561,1471712,3
9562:,1471713,9562,1472101,3
9563:,1472102,9563,1472319,3
9564:,1472320,9564,1472423,3
9565:,1472424,9565,1492405,3
9566:,1492406,9566,1492460,3
9567:,1492461,9567,1494092,3
9568:,1494093,9568,1494306,3
9569:,1494307,9569,1495618,3
9570:,1495619,9570,1495798,3
9571:,1495799,9571,1496332,3
9572:,1496333,9572,1496506,3
9573:,1496507,9573,1496625,3
9574:,1496626,9574,1496972,3
9575:,1496973,9575,1497186,3
9576:,1497187,9576,1497631,3
9577:,1497632,9577,1499392,3
9578:,1499393,9578,1507196,3
9579:,1507197,9579,1507337,3
9580:,1507338,9580,1507533,3
9581:,1507534,9581,1508930,3
9582:,1508931,9582,1514383,3
9583:,1514384,9583,1514480,3
9584:,1514481,9584,1514759,3
9585:,1514760,9585,1514863,3
9586:,1514864,9586,1515096,3
9587:,1515097,9587,1515789,3
9588:,1515790,9588,1515997,3
9589:,1515998,9589,1516094,3
9590:,1516095,9590,1519409,3
9591:,1519410,9591,1573209,3
9592:,1573210,9592,1665901,3
9593:,1665902,9593,1702677,3
9594:,1702678,9594,1702803,3
9595:,1702804,9595,1703008,3
9596:,1703009,9596,1707406,3
9597:,1707407,9597,1707549,3
9598:,1707550,9598,1728244,3
9599:,1728245,9599,1728380,3
9600:,1728381,9600,1728549,3
9601:,1728550,9601,1728766,3
9602:,1728767,9602,1728880,3
9603:,1728881,9603,1728964,3
9604:,1728965,9604,1729071,3
9605:,1729072,9605,1730360,3
9606:,1730361,9606,1731496,3
9607:,1731497,9607,1731687,3
9608:,1731688,9608,1733633,3
9609:,1733634,9609,1736578,3
9610:,1736579,9610,1736722,3
9611:,1736723,9611,1744967,3
9612:,1744968,9612,1745125,3
9613:,1745126,9613,1767135,3
9614:,1767136,9614,1793623,3
9615:,1793624,9615,1793871,3
9616:,1793872,9616,1796538,3
9617:,1796539,9617,1896879,3
9618:,1896880,9618,1897255,3
9619:,1897256,9619,1898074,3
9620:,1898075,9620,1898259,3
9621:,1898260,9621,1912293,3
9622:,1912294,9622,1913024,3
9623:,1913025,9623,1913514,3
9624:,1913515,9624,1914187,3
9625:,1914188,9625,1930580,3
9626:,1930581,9626,1933149,3
9627:,1933150,9627,1933251,3
9628:,1933252,9628,2022098,3
9629:,2022099,9629,2022856,3
9630:,2022857,9630,2023168,3
9631:,2023169,9631,2023811,3
9632:,2023812,9632,2023931,3
9633:,2023932,9633,2025114,3
9634:,2025115,9634,2026141,3
9635:,2026142,9635,2039081,3
9636:,2039082,9636,2039280,3
9637:,2039281,9637,2040086,3
9638:,2040087,9638,2041176,3
9639:,2041177,9639,2041720,3
9640:,2041721,9640,2041818,3
9641:,2041819,9641,2041992,3
9642:,2041993,9642,2042171,3
9643:,2042172,9643,2042329,3
9644:,2042330,9644,2049489,3
9645:,2049490,9645,2129408,3
9646:,2129409,9646,2129593,3
9647:,2129594,9647,2129642,3
9648:,2129643,9648,2129762,3
9649:,2129763,9649,2130093,3
9650:,2130094,9650,2130300,3
9651:,2130301,9651,2130423,3
9652:,2130424,9652,2130782,3
9653:,2130783,9653,2132520,3
9654:,2132521,9654,2142227,3
9655:,2142228,9655,2143388,3
9656:,2143389,9656,2143826,3
9657:,2143827,9657,2146438,3
9658:,2146439,9658,2147951,3
9659:,2147952,9659,2148470,3
9660:,2148471,9660,2148879,3
9661:,2148880,9661,2148997,3
9662:,2148998,9662,2169852,3
9663:,2169853,9663,2170295,3
9664:,2170296,9664,2170538,3
9665:,2170539,9665,2170689,3
9666:,2170690,9666,2171480,3
9667:,2171481,9667,2171580,3
9668:,2171581,9668,2172047,3
9669:,2172048,9669,2173695,3
9670:,2173696,9670,2173916,3
9671:,2173917,9671,2174375,3
9672:,2174376,9672,2175460,3
9673:,2175461,9673,2181371,3
9674:,2181372,9674,2182964,3
9675:,2182965,9675,2183274,3
9676:,2183275,9676,2183387,3
9677:,2183388,9677,2189696,3
9678:,2189697,9678,2189839,3
9679:,2189840,9679,2191635,3
9680:,2191636,9680,2191824,3
9681:,2191825,9681,2206641,3
9682:,2206642,9682,2207045,3
9683:,2207046,9683,2216193,3
9684:,2216194,9684,2216530,3
9685:,2216531,9685,2264035,3
9686:,2264036,9686,2267267,3
9687:,2267268,9687,2270456,3
9688:,2270457,9688,2270725,3
9689:,2270726,9689,2306439,3
9690:,2306440,9690,2314598,3
9691:,2314599,9691,2314903,3
9692:,2314904,9692,2315274,3
9693:,2315275,9693,2315353,3
9694:,2315354,9694,2318893,3
9695:,2318894,9695,2319770,3
9696:,2319771,9696,2319861,3
9697:,2319862,9697,2319985,3
9698:,2319986,9698,2320063,3
9699:,2320064,9699,2321448,3
9700:,2321449,9700,2321541,3
9701:,2321542,9701,2322664,3
9702:,2322665,9702,2333110,3
9703:,2333111,9703,2333274,3
9704:,2333275,9704,2334232,3
9705:,2334233,9705,2337951,3
9706:,2337952,9706,2338055,3
9707:,2338056,9707,2338169,3
9708:,2338170,9708,2338848,3
9709:,2338849,9709,2339296,3
9710:,2339297,9710,2340166,3
9711:,2340167,9711,2340283,3
9712:,2340284,9712,2347828,3
9713:,2347829,9713,2350797,3
9714:,2350798,9714,2351391,3
9715:,2351392,9715,2351624,3
9716:,2351625,9716,2351840,3
9717:,2351841,9717,2356266,3
9718:,2356267,9718,2357799,3
9719:,2357800,9719,2358022,3
9720:,2358023,9720,2358234,3
9721:,2358235,9721,2358341,3
9722:,2358342,9722,2358756,3
9723:,2358757,9723,2358971,3
9724:,2358972,9724,2361763,3
9725:,2361764,9725,2364331,3
9726:,2364332,9726,2364474,3
9727:,2364475,9727,2365855,3
9728:,2365856,9728,2455748,3
9729:,2455749,9729,2464327,3
9730:,2464328,9730,2464443,3
9731:,2464444,9731,2469936,3
9732:,2469937,9732,2470036,3
9733:,2470037,9733,2477734,3
9734:,2477735,9734,2479005,3
9735:,2479006,9735,2479344,3
9736:,2479345,9736,2479589,3
9737:,2479590,9737,2480494,3
9738:,2480495,9738,2482616,3
9739:,2482617,9739,2483028,3
9740:,2483029,9740,2492372,3
9741:,2492373,9741,2513677,3
9742:,2513678,9742,2513744,3
9743:,2513745,9743,2514175,3
9744:,2514176,9744,2514470,3
9745:,2514471,9745,2516295,3
9746:,2516296,9746,2524847,3
9747:,2524848,9747,2526249,3
9748:,2526250,9748,2526645,3
9749:,2526646,9749,2526813,3
9750:,2526814,9750,2527257,3
9751:,2527258,9751,2527577,3
9752:,2527578,9752,2528668,3
9753:,2528669,9753,2528766,3
9754:,2528767,9754,2528933,3
9755:,2528934,9755,2529052,3
9756:,2529053,9756,2661411,3
9757:,2661412,9757,2681539,3
9758:,2681540,9758,2681666,3
9759:,2681667,9759,2685750,3
9760:,2685751,9760,2685893,3
9761:,2685894,9761,2689160,3
9762:,2689161,9762,2691840,3
9763:,2691841,9763,2692317,3
9764:,2692318,9764,2692576,3
9765:,2692577,9765,2692742,3
9766:,2692743,9766,2695112,3
9767:,2695113,9767,2695200,3
9768:,2695201,9768,2755745,3
9769:,2755746,9769,2756073,3
9770:,2756074,9770,2756272,3
9771:,2756273,9771,2756605,3
9772:,2756606,9772,2756944,3
9773:,2756945,9773,2757171,3
9774:,2757172,9774,2766685,3
9775:,2766686,9775,2766775,3
9776:,2766776,9776,2770955,3
9777:,2770956,9777,2771054,3
9778:,2771055,9778,2771486,3
9779:,2771487,9779,2771746,3
9780:,2771747,9780,2777892,3
9781:,2777893,9781,2778143,3
9782:,2778144,9782,2778271,3
9783:,2778272,9783,2778418,3
9784:,2778419,9784,2779981,3
9785:,2779982,9785,2794270,3
9786:,2794271,9786,2801240,3
9787:,2801241,9787,2802086,3
9788:,2802087,9788,2825261,3
9789:,2825262,9789,2825420,3
9790:,2825421,9790,2825572,3
9791:,2825573,9791,2825794,3
9792:,2825795,9792,2826288,3
9793:,2826289,9793,2826439,3
9794:,2826440,9794,2826839,3
9795:,2826840,9795,2826940,3
9796:,2826941,9796,2829134,3
9797:,2829135,9797,2829282,3
9798:,2829283,9798,2849302,3
9799:,2849303,9799,2849448,3
9800:,2849449,9800,2906824,3
9801:,2906825,9801,2907020,3
9802:,2907021,9802,2907200,3
9803:,2907201,9803,2907338,3
9804:,2907339,9804,2907600,3
9805:,2907601,9805,2915891,3
9806:,2915892,9806,2916043,3
9807:,2916044,9807,2916207,3
9808:,2916208,9808,2916400,3
9809:,2916401,9809,2917060,3
9810:,2917061,9810,2917450,3
9811:,2917451,9811,2917643,3
9812:,2917644,9812,2918861,3
9813:,2918862,9813,2919054,3
9814:,2919055,9814,2920420,3
9815:,2920421,9815,2920862,3
9816:,2920863,9816,2921067,3
9817:,2921068,9817,2921351,3
9818:,2921352,9818,2985417,3
9819:,2985418,9819,2986601,3
9820:,2986602,9820,2987626,3
9821:,2987627,9821,2988033,3
9822:,2988034,9822,2988295,3
9823:,2988296,9823,2989457,3
9824:,2989458,9824,2990651,3
9825:,2990652,9825,2990755,3
9826:,2990756,9826,2993344,3
9827:,2993345,9827,2993613,3
9828:,2993614,9828,3049618,3
9829:,3049619,9829,3050052,3
9830:,3050053,9830,3050259,3
9831:,3050260,9831,3051334,3
9832:,3051335,9832,3051408,3
9833:,3051409,9833,3053871,3
9834:,3053872,9834,3054103,3
9835:,3054104,9835,3054689,3
9836:,3054690,9836,3057096,3
9837:,3057097,9837,3057630,3
9838:,3057631,9838,3059969,3
9839:,3059970,9839,3060190,3
9840:,3060191,9840,3060376,3
9841:,3060377,9841,3074131,3
9842:,3074132,9842,3074318,3
9843:,3074319,9843,3074545,3
9844:,3074546,9844,3076454,3
9845:,3076455,9845,3079522,3
9846:,3079523,9846,3079663,3
9847:,3079664,9847,3082940,3
9848:,3082941,9848,3084701,3
9849:,3084702,9849,3086442,3
9850:,3086443,9850,3086563,3
9851:,3086564,9851,3086718,3
9852:,3086719,9852,3087055,3
9853:,3087056,9853,3087255,3
9854:,3087256,9854,3087443,3
9855:,3087444,9855,3087995,3
9856:,3087996,9856,3097075,3
9857:,3097076,9857,3097356,3
9858:,3097357,9858,3097764,3
9859:,3097765,9859,3110666,3
9860:,3110667,9860,3110975,3
9861:,3110976,9861,3111204,3
9862:,3111205,9862,3115630,3
9863:,3115631,9863,3157295,3
9864:,3157296,9864,3159043,3
9865:,3159044,9865,3159296,3
9866:,3159297,9866,3159567,3
9867:,3159568,9867,3159750,3
9868:,3159751,9868,3160468,3
9869:,3160469,9869,3160672,3
9870:,3160673,9870,3161185,3
9871:,3161186,9871,3161326,3
9872:,3161327,9872,3161423,3
9873:,3161424,9873,3162557,3
9874:,3162558,9874,3162768,3
9875:,3162769,9875,3165130,3
9876:,3165131,9876,3165317,3
9877:,3165318,9877,3165534,3
9878:,3165535,9878,3171212,3
9879:,3171213,9879,3171468,3
9880:,3171469,9880,3171740,3
9881:,3171741,9881,3171877,3
9882:,3171878,9882,3238273,3
9883:,3238274,9883,3238419,3
9884:,3238420,9884,3238507,3
9885:,3238508,9885,3238631,3
9886:,3238632,9886,3309775,3
9887:,3309776,9887,3310079,3
9888:,3310080,9888,3312852,3
9889:,3312853,9889,3313321,3
9890:,3313322,9890,3313735,3
9891:,3313736,9891,3313835,3
9892:,3313836,9892,3313961,3
9893:,3313962,9893,3314365,3
9894:,3314366,9894,3314475,3
9895:,3314476,9895,3314613,3
9896:,3314614,9896,3314953,3
9897:,3314954,9897,3315211,3
9898:,3315212,9898,3317244,3
9899:,3317245,9899,3318278,3
9900:,3318279,9900,3333525,3
9901:,3333526,9901,3334344,3
9902:,3334345,9902,3336589,3
9903:,3336590,9903,3341141,3
9904:,3341142,9904,3341246,3
9905:,3341247,9905,3344651,3
9906:,3344652,9906,3344779,3
9907:,3344780,9907,3345199,3
9908:,3345200,9908,3348003,3
9909:,3348004,9909,3363800,3
9910:,3363801,9910,3363949,3
9911:,3363950,9911,3364735,3
9912:,3364736,9912,3364890,3
9913:,3364891,9913,3382618,3
9914:,3382619,9914,3382734,3
9915:,3382735,9915,3382897,3
9916:,3382898,9916,3389025,3
9917:,3389026,9917,3389130,3
9918:,3389131,9918,3389431,3
9919:,3389432,9919,3389652,3
9920:,3389653,9920,3389838,3
9921:,3389839,9921,3390204,3
9922:,3390205,9922,3391095,3
9923:,3391096,9923,3392911,3
9924:,3392912,9924,3393176,3
9925:,3393177,9925,3394263,3
9926:,3394264,9926,3398400,3
9927:,3398401,9927,3401913,3
9928:,3401914,9928,3402231,3
9929:,3402232,9929,3416950,3
9930:,3416951,9930,3417047,3
9931:,3417048,9931,3417175,3
9932:,3417176,9932,3417326,3
9933:,3417327,9933,3417516,3
9934:,3417517,9934,3417701,3
9935:,3417702,9935,3418535,3
9936:,3418536,9936,3418948,3
9937:,3418949,9937,3419964,3
9938:,3419965,9938,3420880,3
9939:,3420881,9939,3469656,3
9940:,3469657,9940,3492741,3
9941:,3492742,9941,3493485,3
9942:,3493486,9942,3493737,3
9943:,3493738,9943,3493870,3
9944:,3493871,9944,3493948,3
9945:,3493949,9945,3494200,3
9946:,3494201,9946,3509748,3
9947:,3509749,9947,3511243,3
9948:,3511244,9948,3511368,3
9949:,3511369,9949,3516045,3
9950:,3516046,9950,3534522,3
9951:,3534523,9951,3535521,3
9952:,3535522,9952,3536044,3
9953:,3536045,9953,3536144,3
9954:,3536145,9954,3546158,3
9955:,3546159,9955,3547669,3
9956:,3547670,9956,3548006,3
9957:,3548007,9957,3548446,3
9958:,3548447,9958,3548740,3
9959:,3548741,9959,3555449,3
9960:,3555450,9960,3663978,3
9961:,3663979,9961,3669345,3
9962:,3669346,9962,3669470,3
9963:,3669471,9963,3669764,3
9964:,3669765,9964,3673013,3
9965:,3673014,9965,3674562,3
9966:,3674563,9966,3679807,3
9967:,3679808,9967,3679991,3
9968:,3679992,9968,3680454,3
9969:,3680455,9969,3680563,3
9970:,3680564,9970,3682418,3
9971:,3682419,9971,3682578,3
9972:,3682579,9972,3683909,3
9973:,3683910,9973,3684003,3
9974:,3684004,9974,3688086,3
9975:,3688087,9975,3688258,3
9976:,3688259,9976,3689043,3
9977:,3689044,9977,3690773,3
9978:,3690774,9978,3690888,3
9979:,3690889,9979,3690952,3
9980:,3690953,9980,3691426,3
9981:,3691427,9981,3701679,3
9982:,3701680,9982,3702076,3
9983:,3702077,9983,3705503,3
9984:,3705504,9984,3715094,3
9985:,3715095,9985,3719458,3
9986:,3719459,9986,3724689,3
9987:,3724690,9987,3730813,3
9988:,3730814,9988,3735747,3
9989:,3735748,9989,3736099,3
9990:,3736100,9990,3736375,3
9991:,3736376,9991,3746896,3
9992:,3746897,9992,3746997,3
9993:,3746998,9993,3747488,3
9994:,3747489,9994,3747614,3
9995:,3747615,9995,3749169,3
9996:,3749170,9996,3749826,3
9997:,3749827,9997,3750961,3
9998:,3750962,9998,3751091,3
9999:,3751092,9999,3751238,3
10000:,3751239,10000,3751454,3
10001:,3751455,10001,3751613,3
10002:,3751614,10002,3754238,3
10003:,3754239,10003,3754346,3
10004:,3754347,10004,3758368,3
10005:,3758369,10005,3758638,3
10006:,3758639,10006,3758879,3
10007:,3758880,10007,3759476,3
10008:,3759477,10008,3759657,3
10009:,3759658,10009,3759803,3
10010:,3759804,10010,3760448,3
10011:,3760449,10011,3760492,3
10012:,3760493,10012,3765601,3
10013:,3765602,10013,3780776,3
10014:,3780777,10014,3781048,3
10015:,3781049,10015,3782011,3
10016:,3782012,10016,3782199,3
10017:,3782200,10017,3782592,3
10018:,3782593,10018,3785478,3
10019:,3785479,10019,3792414,3
10020:,3792415,10020,3794272,3
10021:,3794273,10021,3794469,3
10022:,3794470,10022,3797360,3
10023:,3797361,10023,3797937,3
10024:,3797938,10024,3800697,3
10025:,3800698,10025,3800882,3
10026:,3800883,10026,3800969,3
10027:,3800970,10027,3838850,3
10028:,3838851,10028,3840363,3
10029:,3840364,10029,3840938,3
10030:,3840939,10030,3841529,3
10031:,3841530,10031,3841733,3
10032:,3841734,10032,3845815,3
10033:,3845816,10033,3850233,3
10034:,3850234,10034,3850528,3
10035:,3850529,10035,3851892,3
10036:,3851893,10036,3863629,3
10037:,3863630,10037,3865820,3
10038:,3865821,10038,3871341,3
10039:,3871342,10039,3871447,3
10040:,3871448,10040,3872923,3
10041:,3872924,10041,3878020,3
10042:,3878021,10042,3996233,3
10043:,3996234,10043,3998069,3
10044:,3998070,10044,4011892,3
10045:,4011893,10045,4012040,3
10046:,4012041,10046,4012223,3
10047:,4012224,10047,4013175,3
10048:,4013176,10048,4013319,3
10049:,4013320,10049,4013388,3
10050:,4013389,10050,4013545,3
10051:,4013546,10051,4015854,3
10052:,4015855,10052,4017442,3
10053:,4017443,10053,4027075,3
10054:,4027076,10054,4027816,3
10055:,4027817,10055,4038612,3
10056:,4038613,10056,4039066,3
10057:,4039067,10057,4040023,3
10058:,4040024,10058,4040211,3
